agent_id,initial_belief,theoretical_growth_rate,actual_growth_rate,final_resources
101,0.5390923123379134,0.044127401495682776,0.059663579807128005,96382.28154345948
102,0.5294306794322898,0.038635982679786345,0.044342081688839435,81433.432226831
103,0.5352571207349411,0.04199072528018694,0.039392474413527064,77118.2705011825
104,0.5472269942177829,0.04847202862672362,0.08228753413742793,123616.72865121822
105,0.5274787668744663,0.03748272113969347,0.13443679060591784,219384.89576285073
106,0.532311487691069,0.0403111001479542,0.01761971649368112,60693.698986809926
107,0.5426665341562915,0.0460676805319612,0.10753688196457632,163192.20975372085
108,0.5268639449647486,0.037116400582528734,0.12380682175445473,195175.28353498678
109,0.5223093972948638,0.03435696985241727,0.062157446089432127,99062.8911332331
110,0.528692543587413,0.03820160208459116,-0.03593535626020783,33674.27142465479
111,0.5248366386176202,0.03589809640002572,0.011704973627496618,56870.55471336212
112,0.5478909295702772,0.04881540598874543,0.10786349410178096,163779.5703574222
113,0.5442436113869326,0.046908179098939025,0.06334070712568146,100360.70877617733
114,0.5390021126953127,0.04407780012973134,0.03020893559560213,69708.43276125053
115,0.5461438177056316,0.04790819396320462,0.06772404141895026,105318.32820661091
116,0.5441101623069735,0.04683742803192981,0.08643424847170725,129385.94230123852
117,0.5255971017665811,0.036356966690815624,0.10616930516477291,160755.62620746484
118,0.5467767699546994,0.048238216739546154,0.046382502086590824,83281.84084762206
119,0.5361802672574696,0.04251021555533446,0.06287851249909163,99851.75568360962
120,0.5442232046549219,0.046897364437616613,0.02237671220911194,63954.1768198366
121,0.5468827389977048,0.04829331893649031,0.03245210007551357,71449.87152465007
122,0.529540104249156,0.038700197624142244,0.13461284565100606,219810.16941845362
123,0.5233015577358303,0.03496496044940266,0.0457492868406588,82703.76778583025
124,0.5268380548762582,0.03710094266094816,0.1290064871859993,206664.01620497223
125,0.5328132336587877,0.040599569242089205,0.13888945555006357,230397.71620751682
126,0.5445404429776748,0.047065305742601045,0.07744325501284229,117201.9846143888
127,0.5458219174976904,0.047739764355541614,0.03727697940126201,75344.41328865297
128,0.5202085639159357,0.0330569216102421,0.07196437833363924,110347.13473273533
129,0.535322419077327,0.04202757927312994,0.07104546482000924,109237.35881003099
130,0.5325223300944634,0.040432438471258166,0.0046947892558483854,52649.970972088304
131,0.526663234314122,0.03699649626857606,0.06392612939314676,101009.08151132351
132,0.5235959610200105,0.0351446314767748,-0.014365119023190131,42691.79282140679
133,0.5301284551421088,0.03904467061857758,0.11563841731220857,178403.09985476022
134,0.5482872911173756,0.04901959180122812,0.04547266250319406,82452.4936520189
135,0.5296960879606227,0.03879165501808911,0.0758597072683142,115178.11835438792
136,0.535563718652301,0.04216362453336752,0.046389760425889534,83288.49047951883
137,0.5410905687668554,0.04521822127501123,0.04335598328334624,80554.89049376892
138,0.5309088880713788,0.039499536861406,0.0664295095063797,103829.23827299588
139,0.5491534624816289,0.04946370237251035,0.036504712094872126,74707.07788636928
140,0.5488734188482634,0.04932043094290283,0.15108410780471793,263472.2873965737
141,0.527553468874761,0.037527129798319805,0.003436235481741551,51926.102169936494
142,0.5349174551767716,0.041798754587227975,0.058426056267329766,95079.14256071052
143,0.5290263492945031,0.03839830274691712,0.1489115415078792,257250.40833341845
144,0.5285452148313241,0.038114648704912824,0.020121222307079335,62386.97070733729
145,0.521106608420636,0.03361476140139609,0.012030347414465747,57074.465470666284
146,0.538286930019397,0.04368340712579632,0.08436771203951118,126477.93143165296
147,0.5350803706968659,0.041890886047891464,0.06091071898670937,97713.61595499008
148,0.5215443625374997,0.03388554072972199,0.07849465174272142,118565.3368673576
149,0.5283593939270984,0.03800485724213786,0.0773208643928933,117044.30212280579
150,0.5472479765789997,0.04848290627696938,0.06903144412127118,106843.90000045572
151,0.5271868567200092,0.03730897943962059,0.080061532578645,120626.60482185008
152,0.5243468461627367,0.035601360455308366,0.07121100255735356,109436.45197821825
153,0.534683582808327,0.04166631670008324,0.028987299466987245,68777.9568902436
154,0.5495695136233181,0.04967600029834187,0.09785132946916608,146699.69844966335
155,0.5272616581453451,0.037353531939951105,0.1457266035170175,248393.8631193231
156,0.5401640664221764,0.044714368122910915,0.041420101270980066,78857.63352256993
157,0.5428485884598616,0.04616519396727737,0.034925526611973116,73420.5447851143
158,0.527129126319772,0.037274579767509024,0.12439605342470901,196444.43015086744
159,0.5418464904583559,0.04562686191723781,0.08044660994313718,121138.6448446672
160,0.5310334939815776,0.03957194365556693,-0.025090556108904996,37940.793854368036
161,0.5389691749178074,0.04405967962204443,0.11411994739197251,175447.95158243616
162,0.5390058913228268,0.04407987865030095,0.04419579933070411,81302.5025754522
163,0.5360732405222428,0.042450155988116835,0.07531581678244431,114491.08847297437
164,0.5227086931016323,0.0346021173777865,0.07489677018430031,113964.55482444416
165,0.5450590748676771,0.04733902907681591,0.0570605643356873,93661.6867723438
166,0.5296234019491521,0.03874904900829041,0.09350058800358307,139844.27379390373
167,0.5255955553119956,0.03635603582762713,0.042889048662778,80142.1987119892
168,0.521223254246643,0.03368698748501298,0.0739147146162664,112740.06578985741
169,0.5377267882956472,0.04337313637507845,0.042014118398653426,79374.59126746531
170,0.5403269308552685,0.04480317686367369,0.08106442292775831,121964.69988177394
171,0.5204976348678357,0.03323682793340264,0.07436604958511306,113301.1763807947
172,0.5353627917489785,0.04205035713350471,-0.00897825581400107,45297.96874756916
173,0.5267948732559382,0.03707515487638268,0.11810911089558968,183318.16051011725
174,0.5393551837122835,0.04427177742846245,0.0300907043228708,69617.83280465553
175,0.5252309928701497,0.03613633397484582,0.08527814476063357,127750.94135633706
176,0.540728132143074,0.045021513354639324,0.07167995191262845,110002.43220109942
177,0.5316020603890161,0.03990156716551902,0.14061543283739183,234813.77815959707
178,0.5481018996621021,0.048924162359971095,0.06510699800842158,102329.70308196625
179,0.5241256283243798,0.03546703181859641,0.045344851085843914,82336.65303189127
180,0.5302319905315078,0.039105150708573885,0.07185908140448213,110219.39736524002
181,0.5234042056372177,0.03502764363874177,0.046721932918516965,83593.37474861991
182,0.5477408085483569,0.04873791367380471,0.09395074689845394,140538.46468577394
183,0.5463201806014295,0.04800030457301936,0.0005010565564131907,50276.341952678056
184,0.5277382488314547,0.037636884292366155,-0.01843533505974643,40822.53754759783
185,0.5397995213810254,0.04451521439910189,0.027844144476465528,67918.50935344452
186,0.5445166660060365,0.047052731968179835,0.13207355338420468,213755.34057573802
187,0.5366560243479839,0.042776658599976154,0.13781643509063765,227694.26621173302
188,0.5358895173506802,0.04234695408417511,0.06793819931986948,105566.72294112852
189,0.5272555687270136,0.037349905831689505,0.041768782375221775,79160.67213626132
190,0.522793083034177,0.034653849013793814,0.05478135905354022,91342.66234954984
191,0.5469164727385999,0.0483108508932334,0.10155073216132027,152792.5408635238
192,0.5470125417149,0.04836075551962602,0.015175762698356214,59083.777545123994
193,0.5389930437181981,0.04407281130685419,0.07225004812851593,110694.43139064965
194,0.5301708937314611,0.03906946609757689,0.10601374016527684,160480.77400213268
195,0.5304762872383798,0.039247691831771965,0.07360901771695122,112361.59530743286
196,0.5417786703661073,0.04559028909138505,0.10207420028441243,153674.88101926877
197,0.5469133077985774,0.04830920620972596,0.10279447082542043,154897.27952834818
198,0.5466125927279536,0.04815276209124129,-0.0826899428460188,20134.477298530677
199,0.5433962663757288,0.046457777500212356,0.09472133017974894,141734.79030360328
200,0.5392609493846287,0.04422005203722829,0.04614439456676262,83063.99590173714
201,0.5225241989498515,0.03448892448059209,-0.03998111566602315,32208.51095835007
202,0.5248488614228385,0.03590548953203659,0.0806575374742967,121420.03739045962
203,0.5469566256558124,0.048331713302725295,0.11118423211541201,169872.73833776035
204,0.5381928717897877,0.043631391358648595,0.026875420388964278,67198.61449662111
205,0.520275911548499,0.033098865269600534,0.09698135362286359,145302.5173012109
206,0.523044146285981,0.034807588527041355,0.13342808685389163,216964.11274769422
207,0.5399050530732417,0.044572919780997096,0.12170655443171861,190717.8487477613
208,0.5201518475153866,0.03302158527072716,0.1244438358931434,196547.70988838482
209,0.5248242415425249,0.03589059726492827,0.07306528830135842,111691.56369220653
210,0.5364620136809977,0.042668110270805304,0.05673550404395315,93327.38216138484
211,0.5407568559307808,0.04503712127284958,-0.0178204939420212,41099.56642045607
212,0.5395588377850781,0.04438344670022625,0.07938535704299785,119732.7209158044
213,0.5267280792838168,0.03703525168571126,0.010881661969557616,56357.83582109187
214,0.5413653766404262,0.04536703287485694,0.18406172634909018,378683.96631791187
215,0.527117472624904,0.03726763413943774,0.04632249315623193,83226.88479175184
216,0.529761990944778,0.03883026735986978,0.06154523833254768,98398.01460598123
217,0.5423947421535408,0.045921863896129955,0.09614235536909009,143967.69217218057
218,0.5394889869714165,0.04434516352475693,0.06368161742919021,100737.76932192611
219,0.5454767023148254,0.047558693326336436,0.15040035352940734,261498.06771738778
220,0.5397283867690104,0.04447629336041813,0.011818677630629763,56941.72972198666
221,0.5370492581000642,0.042996226295350326,0.06913634207626061,106967.25592832874
222,0.5228102430348428,0.03466436482275252,0.005408851419714191,53065.1482548606
223,0.5310314740917831,0.039570770404396514,0.0023651041455145898,51317.875974915594
224,0.5279560710304518,0.037766094882355807,-0.003500659924783811,48111.235987956155
225,0.5273196893013725,0.03738808093407251,0.06270357069425077,99659.78973871445
226,0.5491903166425735,0.04948253470543378,0.047563200762399664,84370.53369568226
227,0.5317929317400029,0.04001194341764565,0.01991468334282619,62245.392852184326
228,0.5467613966553134,0.048230219290673886,-0.023740008811311417,38508.65065930766
229,0.5389341587799179,0.04404041113495033,0.064697012719231,101869.25174087883
230,0.5438443391062495,0.046696291882744496,-0.02022242471125752,40027.88489469218
231,0.5350791127931558,0.0418901750747503,0.08729539692376165,130617.39116781607
232,0.5373071165387908,0.04313988155520682,0.05739208399614353,94003.86790845387
233,0.534775530814566,0.041718410462416845,-0.0009626258396144109,49473.34903214023
234,0.5258572896339414,0.03651345020573565,0.03006611367557653,69599.00392805798
235,0.5416735634578452,0.04553357393003144,0.021158486344374696,63102.8765212838
236,0.5284231708732257,0.038042554662607544,0.07480571175915617,113850.46021326893
237,0.5207294789929436,0.033380882758115224,0.11874536625727733,184605.66955723334
238,0.5393641688772151,0.04427670761572113,-0.002091069735756351,48863.037843039805
239,0.5253133203822115,0.0361859934313541,0.058419740257957244,95072.53706186435
240,0.5482137575305874,0.04898175648984091,0.059273210995766906,95969.29786225234
241,0.5486178573100776,0.049189422086189864,0.08841747650616659,132239.5759708995
242,0.5474459317066135,0.0485854467593164,0.05852227837204926,95179.83170551152
243,0.5311047610076634,0.03961332893550519,0.022580719457994572,64097.856245928066
244,0.520463698495866,0.0332157241836119,0.028153839678781146,68150.2783082805
245,0.5478495568776318,0.048794058081092204,0.047625515488188316,84428.38631469331
246,0.5328455244495195,0.04061810086784872,0.11867926143994983,184471.48178596486
247,0.5489996445713101,0.04938504576371165,0.05900572554653625,95687.3385774424
248,0.5489085993126777,0.049338445931240635,0.15334362990545214,270102.88295192306
249,0.5455902836640208,0.04761831912838677,0.0540540695826834,90614.81954755209
250,0.5288334667620876,0.038284696140419114,0.002183199439513667,51215.2940453288
251,0.5315529318580577,0.03987313452335916,-0.029006804145708952,36341.05739517846
252,0.5455341001455057,0.0475888311533968,-0.016868163386756223,41532.37352938289
253,0.5295076601546883,0.038681162945671366,-0.00010271295461983426,49943.53977654529
254,0.5250847824005828,0.036048075744238406,0.051495758760113246,88100.33644108582
255,0.5367040378737505,0.04280349960021628,0.10326963428701184,155709.01587417081
256,0.5480846432248234,0.04891527297494991,0.03845881542966644,76330.29992742425
257,0.5408808939002492,0.04510448450632378,0.11062645534195577,168833.66748336877
258,0.537101835102681,0.04302553822460136,0.03160562650901772,70787.67453298449
259,0.522915294813123,0.03472871652463743,0.05000877518495139,86671.01658581065
260,0.5384502168009752,0.043773626476863954,0.148394825549456,255792.37658995346
261,0.5497016155031279,0.04974326889109972,0.09904916368185694,148645.4300466644
262,0.5242025204570957,0.035513744109637986,0.0446896779927201,81745.3938091775
263,0.5355498895709121,0.04215583373554155,0.01890444241788178,61557.510751943664
264,0.5463211921578387,0.04800083254307364,-0.040731840142159574,31943.62926339263
265,0.5422230585326262,0.045829609098885886,0.03056286732157421,69980.35403152944
266,0.5409104722298581,0.04512053932816063,0.045458398807475146,82439.55781677802
267,0.5410745225196133,0.045209523070284245,0.032701325554795616,71646.01868181123
268,0.5307847345365927,0.03942733315900882,0.03378810153868533,72507.65353969514
269,0.5288077553279348,0.03826954137188187,0.04836691028278817,85119.74403990424
270,0.5442808346643554,0.04692790166075489,0.013819035610738717,58208.55849741242
271,0.5443034018403755,0.046939856170403346,0.05102043732972765,87640.90281302587
272,0.5460121695574032,0.04783935907082843,0.0981899622862894,147247.16812195088
273,0.5473972165766942,0.048560226341683325,0.07755481154931781,117345.89401570734
274,0.5353402719658281,0.04203765247140847,0.016162472338147413,59728.55421722231
275,0.535045488840616,0.04187116839347833,0.12963174152009235,208090.30874845476
276,0.5439488553690033,0.04675181613355583,0.06774661104993901,105344.47840642229
277,0.539498917923333,0.04435060753299042,0.06975879522495644,107702.17219523805
278,0.5410590063177312,0.04520111124555847,0.08730384393665623,130629.52832634434
279,0.5438737800830831,0.04671193664495834,0.07477551190283688,113812.64555165851
280,0.5467001602545271,0.04819835408027367,0.11757125546194812,182236.7772618384
281,0.5301398547055461,0.03905133169567909,0.06922648541246987,107073.37477057928
282,0.5312674885791984,0.03970775233095258,0.040406364003342986,77983.16807285075
283,0.5228194581952261,0.03467001148575328,0.06804595907365796,105691.93141965575
284,0.5373484042298853,0.04316285949025573,0.001673715140907492,50929.06957248564
285,0.5210782682139022,0.03359720537416767,0.07077165116417998,108908.83631882556
286,0.5339679405439738,0.04125974878972622,0.0755241960506317,114753.82273552263
287,0.5362793390412274,0.04256577170319236,0.05698910385101361,93588.09149662756
288,0.5285962375638485,0.03814477183044924,0.03377322706697906,72495.79086675035
289,0.5377249978170704,0.0433721426637931,-0.02485545806869804,38039.0387031269
290,0.5209150074981715,0.03349600853206735,0.010231332839700175,55956.11185899075
291,0.5211204456624765,0.033623332077125534,0.07011523430142658,108125.28301667073
292,0.5446780168197898,0.04713801510983367,0.05559694143959118,92165.8214072195
293,0.5308057192423379,0.03943954137946283,0.015475628772764887,59278.98874759191
294,0.5238118153795566,0.035276150548271275,0.1141093895260831,175427.57685020717
295,0.5356672978016441,0.0422219537656534,0.033102604381782634,71962.96801869548
296,0.5430998065929583,0.04629954426585469,0.09209784266458838,137703.01139478004
297,0.5264746308249053,0.036883682183391865,0.07333546131829455,112023.99393680312
298,0.53868671427457,0.043904114120818676,0.03891290359214877,76712.52126674599
299,0.5225604239498131,0.034511160109713494,0.11983066440267104,186822.75139552436
300,0.5215504516350582,0.03388930195986855,-0.0034541401176393584,48135.86166773515
301,0.5359406389470445,0.04237568344178761,0.1210602535872049,189366.78483006972
302,0.5362190536483032,0.04253197017822886,0.09868999404264699,148059.31046876052
303,0.5391228970449462,0.04414421310927261,0.009623491480031762,55583.22303281291
304,0.5417827400116799,0.04559248419720762,0.1339121483686349,218122.45766464545
305,0.5492755623838761,0.049526074983975495,0.07373357596120787,112515.65201638175
306,0.5354890104490359,0.04212152789216612,0.09835347455657084,147512.25034984358
307,0.5296886941882374,0.03878732198131079,0.07313738253458296,111780.17431735792
308,0.5438555858430612,0.046702268725847,0.05006543237538834,86725.04932066066
309,0.5281249675378622,0.037866156398589194,0.09179553725664875,137245.8598972041
310,0.5331691426211691,0.04080360212474103,0.0880303144646979,131677.59391380736
311,0.522353691440268,0.03438419487130234,-0.03222902980834224,35075.5279370142
312,0.5207605223024637,0.033400155384606625,0.11335852497529758,173984.5983655681
313,0.5488794524403378,0.049323520923671295,-0.05323583116388484,27838.74798426552
314,0.5450794036153662,0.04734973713048286,0.1117763087688829,170982.7034353553
315,0.5408792261828109,0.04510357918569472,0.14350315636406458,242392.35754849695
316,0.5322685883324281,0.04028639082056206,-0.01562724028366817,42103.183790559466
317,0.5251988296021254,0.03611692612773692,0.043617002872264096,80786.51330256535
318,0.5246931112801326,0.03581123843963208,-0.0064446526525325535,46578.16300459299
319,0.5275072869449379,0.03749967823577149,0.039783420626308054,77450.62467198231
320,0.5364767999411837,0.042676388245375396,0.045955032841642034,82891.15541862382
321,0.5414378776810019,0.04540624457612117,0.09069652778068606,135596.66909598545
322,0.5398059213015319,0.04451871513654913,0.09242939585506936,138206.1429192677
323,0.5283980169083783,0.038027688484503885,0.1237178791904112,194984.4236241345
324,0.5486459584198958,0.04920383985763852,0.06785002796344683,105464.3850044586
325,0.5421369075008731,0.04578327282677074,0.03065469299593434,70051.07566806731
326,0.536630621575342,0.042762454092175405,-0.0031293331874778893,48308.15274785544
327,0.5383516223870306,0.04371916329578061,0.02441515928443547,65404.414589722146
328,0.5325880018728337,0.04047019700927206,0.11337844287002548,174022.7220178612
329,0.5274319296850347,0.037454866437921445,0.13294049197446933,215803.5314498574
330,0.5306791803595379,0.03936589931099165,0.0003964671089830334,50218.53309007787
331,0.5427353833139311,0.04610457307231328,0.028820010396291482,68651.50946350666
332,0.5204318046588927,0.03319588651016501,0.04516396882109978,82172.99026320226
333,0.5234821792152075,0.035075231729608365,0.06049746098030829,97270.43376001455
334,0.5213800792606526,0.03378400850298945,0.021671756812263254,63460.16145564458
335,0.5212218640695692,0.033686127012035084,0.08144885192624726,122481.5463525173
336,0.5456638175203302,0.04765689512853911,0.01864871709803613,61384.59411597142
337,0.5411097357814008,0.04522860985857682,0.039492005731269875,77202.74925222699
338,0.5342252148726198,0.04140613821650136,0.08346193179621332,125224.01522731078
339,0.52293502481953,0.034740797763944675,0.05615246207774127,92730.74587408088
340,0.534748476253505,0.04170308590808456,0.051761164200279694,88357.91765142487
341,0.534204153123417,0.041394163662361864,0.053636072145491154,90199.13155497008
342,0.5251960560973005,0.03611525236074308,0.044516174189097084,81589.5280903125
343,0.5330155494771392,0.04071561143129452,0.03508023597628251,73545.59846721993
344,0.5319551420319212,0.040105634891181415,0.04551093630991821,82487.21443930347
345,0.5384755029415665,0.04378758841057034,0.12677347622347568,201649.54075615876
346,0.5390528095260293,0.04410568250117428,0.08694577921443934,130116.02817127945
347,0.5213591202931613,0.03377104762939441,0.033362358135139804,72168.88121709913
348,0.5312383784387942,0.03969086856970365,0.07714749454863609,116821.30335060209
349,0.5387757974714271,0.04395320996693975,0.04611651812779542,83038.52899400015
350,0.5350940877574026,0.04189863859906034,0.11885984683355319,184838.28739050444
351,0.5456946952356497,0.047673087445613375,0.08198287775431481,123203.15514634746
352,0.5397608089485684,0.04449403545184372,0.02075522728375042,62823.5815606857
353,0.5248880328124429,0.03592917897134707,0.06421709854899656,101332.8952428186
354,0.522117062422013,0.034238664154439984,-0.02426200350014124,38288.16983677757
355,0.5392725783461895,0.044226437044824936,-0.011106705602444653,44249.7288521995
356,0.5207953393162487,0.03342176636534424,0.003612974659751508,52027.15150744415
357,0.5375732674382039,0.04328788777651298,0.06709255007374973,104589.27953146517
358,0.5482069072427488,0.04897823074778924,0.1628833670433043,299987.2707445519
359,0.5372642253362764,0.043116004254287806,0.1618383632121212,296558.64825858
360,0.5316450977861957,0.03992646695170165,0.08608991192296785,128896.79386320924
361,0.5392986465532706,0.04424074818462765,0.07003627922792377,108031.41634809547
362,0.5337475867147455,0.04113416388786502,-0.03580971253984814,33720.84416905635
363,0.5363685036794781,0.04261573988149958,0.04847458878278295,85220.62500295897
364,0.5482439442632958,0.0489972910106392,0.05715690504609922,93760.99715289113
365,0.5315830791340233,0.039890583062540556,0.011579731410660394,56792.26011978693
366,0.5488357169147174,0.04930111950583355,0.05033622001475438,86983.75921948758
367,0.5471605192586819,0.048437555601435214,0.07032364989958369,108373.45233182852
368,0.5258737340436789,0.03652333144694896,-0.03642576935696814,33493.103182999956
369,0.522080839026255,0.034216366907884786,0.07710347910892375,116764.75568966042
370,0.5230233400413228,0.03479485707791347,-0.00958428086562594,44997.004275836916
371,0.5205466547695465,0.0332673036224469,0.06476813096071382,101948.97530320533
372,0.5228332888226779,0.03467848569205994,0.15420807299255462,272683.50719226577
373,0.5404902032024907,0.04489210555311724,0.027859151822995133,67929.72232160406
374,0.5221356594538069,0.034250109536760165,-0.0759176923514724,21691.67159825528
375,0.5295692689088128,0.038717304804475265,0.05359214387885389,90155.55687718294
